task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
detailed_ways_to_use_a_brick,prompting,30682,36.225,1.0365206220813545,40,40,uncontested divorce lawyer
detailed_ways_to_use_a_brick,prompting,27313,36.2,3.5156791662493427,40,40,object size and shape descriptors
detailed_ways_to_use_a_brick,prompting,43781,36.0,0.6708203932499708,40,40,considering stability factors
detailed_ways_to_use_a_brick,prompting,55550,35.9,0.8000000000000625,40,40,end of phrases
detailed_ways_to_use_a_brick,prompting,3317,35.75,4.374642842564413,40,40,choice for businesses
detailed_ways_to_use_a_brick,prompting,37109,35.7,3.0594117081556176,40,40,building settlements and cities
detailed_ways_to_use_a_brick,prompting,35484,35.575,4.6469748223978655,40,40,bobinas transformador gerador
detailed_ways_to_use_a_brick,prompting,1922,35.475,2.3557111452807735,40,40,installations like device or other
detailed_ways_to_use_a_brick,prompting,24875,35.3,1.5842979517755549,40,40,build and run applications
detailed_ways_to_use_a_brick,prompting,41644,35.05,2.024228247999736,40,40,"that introduced, which is, can refer"
detailed_ways_to_use_a_brick,prompting,37489,34.925,3.036342371999595,40,40,"a disused, an underground, a brick"
detailed_ways_to_use_a_brick,prompting,64102,34.75,1.177921898938994,40,40,`.` or `il resto`
detailed_ways_to_use_a_brick,prompting,17466,34.525,6.737905831933257,40,40,to hire
detailed_ways_to_use_a_brick,prompting,7089,34.45,3.5982634700643814,40,40,act as or help
detailed_ways_to_use_a_brick,prompting,7622,34.2,0.8999999999999697,40,40,is determined
detailed_ways_to_use_a_brick,prompting,59854,34.125,0.9536115561380087,40,40,verb followed by preposition or determiner
detailed_ways_to_use_a_brick,prompting,44154,33.975,0.7901740314638749,40,40,to use
detailed_ways_to_use_a_brick,prompting,23061,33.95,4.711422290561499,40,40,hardware and fasteners
detailed_ways_to_use_a_brick,prompting,57292,33.7,1.7204650534084698,40,40,good choice or option
detailed_ways_to_use_a_brick,prompting,13142,33.55,1.9868316486306077,40,40,creative acts and originality
detailed_ways_to_use_a_brick,prompting,34424,33.475,2.974789908548128,40,40,situations unfolding before
detailed_ways_to_use_a_brick,prompting,28170,33.475,2.4998749968748184,40,40,material or substance
detailed_ways_to_use_a_brick,prompting,24865,33.475,2.312871591766344,40,40,"and related, una vera, com o"
detailed_ways_to_use_a_brick,prompting,13331,33.35,2.8332843133014234,40,40,web development
detailed_ways_to_use_a_brick,prompting,53451,33.2,1.5842979517754112,40,40,determiner followed by noun/adjective
detailed_ways_to_use_a_brick,prompting,27715,33.125,1.9772139489695986,40,40,on the table
detailed_ways_to_use_a_brick,prompting,56103,32.95,0.9205976319760194,40,40,"creative, unique ideas"
detailed_ways_to_use_a_brick,prompting,45359,32.825,4.99443440241233,40,40,listing resistances and durability
detailed_ways_to_use_a_brick,prompting,52758,32.75,1.4097872179871522,40,40,provide a complete federal case
detailed_ways_to_use_a_brick,prompting,54758,32.675,1.6184483309640187,40,40,covering or exposed
detailed_ways_to_use_a_brick,prompting,52103,32.675,1.6184483309640187,40,40,"dependencies, measurement, units"
detailed_ways_to_use_a_brick,prompting,22445,32.175,0.7709571972555463,40,40,my/your daily/activity
detailed_ways_to_use_a_brick,prompting,63396,31.925,1.058005198474937,40,40,"discovers she, system that"
detailed_ways_to_use_a_brick,prompting,5121,31.8,0.9797958971132898,40,40,"or opinions, for organizations, other types"
detailed_ways_to_use_a_brick,prompting,28401,31.775,3.174015595424847,40,40,object resting on table
detailed_ways_to_use_a_brick,prompting,48100,31.65,1.5419143945109821,40,40,lists and topics
detailed_ways_to_use_a_brick,prompting,23886,31.65,3.482456029873194,40,40,create a
detailed_ways_to_use_a_brick,prompting,3907,31.475,2.2911514572371408,40,40,lustful and sexual terms
detailed_ways_to_use_a_brick,prompting,18875,31.475,3.9685482232171343,40,40,"improve cardiovascular, build muscle, reduce dependence"
detailed_ways_to_use_a_brick,prompting,64023,31.4,2.8442925306655837,40,40,has two
detailed_ways_to_use_a_brick,prompting,24370,31.4,4.800000000000008,40,40,"writing durations, Reading comfort, keeps drinks"
detailed_ways_to_use_a_brick,prompting,30632,31.2,1.1000000000000165,40,40,harder and resilient
detailed_ways_to_use_a_brick,prompting,46855,31.125,3.8935042057252174,40,40,holding
detailed_ways_to_use_a_brick,prompting,42954,31.125,3.828756325492647,40,40,can refer
detailed_ways_to_use_a_brick,prompting,36838,31.025,1.6805876948258403,40,40,product categories and accessories
detailed_ways_to_use_a_brick,prompting,53821,30.825,5.122926409777911,40,40,the rain pounding
detailed_ways_to_use_a_brick,prompting,25898,30.775,2.5444793180531304,40,40,"unique, strange, or peculiar phenomena"
detailed_ways_to_use_a_brick,prompting,21407,30.75,1.112429773064329,40,40,"discipline, dominance, desires, consent"
detailed_ways_to_use_a_brick,prompting,37972,30.725,2.0614012224697724,40,40,small sticks and wood
detailed_ways_to_use_a_brick,prompting,53775,30.7,1.720465053408536,40,40,luxury items and consumer goods
detailed_ways_to_use_a_brick,prompting,27547,30.675,1.5229494410517779,40,40,texto em suas buscas
detailed_ways_to_use_a_brick,prompting,6873,30.6,2.343074902771974,40,40,his masculine qualities
detailed_ways_to_use_a_brick,prompting,54309,30.575,2.011063151668803,40,40,actively performing functions
detailed_ways_to_use_a_brick,prompting,11694,30.55,2.982867747654937,40,40,"steps, factors, suggested order"
detailed_ways_to_use_a_brick,prompting,31297,30.55,2.991237202229203,40,40,floor and office
detailed_ways_to_use_a_brick,prompting,13483,30.5,3.122498999199199,40,40,"stealth techniques, intense heat, treatment"
detailed_ways_to_use_a_brick,prompting,29362,30.475,6.648261050831256,40,40,"resources, story, adoption, phone, permissions"
detailed_ways_to_use_a_brick,prompting,35658,30.35,3.134884367883445,40,40,how can assessment data be used
detailed_ways_to_use_a_brick,prompting,3337,30.25,2.6902602104629127,40,40,using heavy weights or TRX
detailed_ways_to_use_a_brick,prompting,52474,30.175,3.548855449296296,40,40,"Russian, Hindi, Spanish, programming terms"
detailed_ways_to_use_a_brick,prompting,58328,30.175,1.447195563840635,40,40,"warm, inviting decor, functionality, ambiance"
detailed_ways_to_use_a_brick,prompting,26023,30.1,4.146082488325569,40,40,add a definition pipette create communicate
detailed_ways_to_use_a_brick,prompting,50203,29.75,1.4097872179871522,40,40,"colors, sizes, or applications"
detailed_ways_to_use_a_brick,prompting,18489,29.6,1.7578395831246714,40,40,unique custom gifts
detailed_ways_to_use_a_brick,prompting,32748,29.55,2.8102490992792855,40,40,support and posture
detailed_ways_to_use_a_brick,prompting,56626,29.525,2.0974687125199454,40,40,purpose or use
detailed_ways_to_use_a_brick,prompting,41415,29.525,3.4784155875915865,40,40,food or ingredients
detailed_ways_to_use_a_brick,prompting,53172,29.475,2.7109730725331627,40,40,managing administrative tasks
detailed_ways_to_use_a_brick,prompting,7794,29.4,3.168595903550984,40,40,"prevent, protect, ensure, improve"
detailed_ways_to_use_a_brick,prompting,53363,29.35,4.390614991091786,40,40,Conscious Leadership development domains
detailed_ways_to_use_a_brick,prompting,51991,29.325,1.737634886850538,40,40,home office / study / theater
detailed_ways_to_use_a_brick,prompting,35604,29.25,3.5337656968169173,40,40,describing an action or state
detailed_ways_to_use_a_brick,prompting,34012,29.05,4.352872614722373,40,40,describes usefulness
improve_the_stapler_with_many_specific_enhancements,baseline,15715,85.55,5.069270164431979,40,40,but followed by descriptions of state or action
improve_the_stapler_with_many_specific_enhancements,baseline,40325,82.15,4.8966825504620015,40,40,pens
improve_the_stapler_with_many_specific_enhancements,baseline,36804,77.9,4.903060268852409,40,40,ergonomic handle or grip
improve_the_stapler_with_many_specific_enhancements,baseline,35034,77.625,3.9603503632885584,40,40,best deals and different models
improve_the_stapler_with_many_specific_enhancements,baseline,25058,73.85,4.228179277183089,40,40,"researching Amazon, deploying AWS"
improve_the_stapler_with_many_specific_enhancements,baseline,7295,73.55,5.118349343294205,40,40,Milwaukee tool cutting
improve_the_stapler_with_many_specific_enhancements,baseline,54443,70.7,5.68418859644888,40,40,"separate chambers, adjustable legs, mechanism"
improve_the_stapler_with_many_specific_enhancements,baseline,27847,70.5,5.911852501542965,40,40,mechanics and springs
improve_the_stapler_with_many_specific_enhancements,baseline,23061,70.05,5.953780311701148,40,40,hardware and fasteners
improve_the_stapler_with_many_specific_enhancements,baseline,56212,68.9,3.858756276314872,40,40,lighting range ergonomic features
improve_the_stapler_with_many_specific_enhancements,baseline,42868,63.825,5.66518975851649,40,40,printers and ducks
improve_the_stapler_with_many_specific_enhancements,baseline,32086,62.2,5.0999999999999766,40,40,housing contains clear blue exterior
improve_the_stapler_with_many_specific_enhancements,baseline,4544,61.925,4.507701742573536,40,40,adjustable legs for storage
improve_the_stapler_with_many_specific_enhancements,baseline,54652,57.525,5.263019570550744,40,40,cutting
improve_the_stapler_with_many_specific_enhancements,baseline,43018,56.775,4.870767393337546,40,40,"powder coating systems, belt drive, treadmill"
improve_the_stapler_with_many_specific_enhancements,baseline,30370,55.1,4.431703961232054,40,40,State Street services
improve_the_stapler_with_many_specific_enhancements,baseline,37407,54.425,6.4377305783948815,40,40,easy to use and remove
improve_the_stapler_with_many_specific_enhancements,baseline,6542,46.75,3.8842631218804025,40,40,"quality, durability, easy"
improve_the_stapler_with_many_specific_enhancements,baseline,62839,45.25,2.8961180915148845,40,40,once upon a time
improve_the_stapler_with_many_specific_enhancements,baseline,51884,44.975,2.5346350822159445,40,40,from virtual to detect providing support
improve_the_stapler_with_many_specific_enhancements,baseline,11674,44.65,2.752725921700179,40,40,"space shuttle, wind turbine, arcade game"
improve_the_stapler_with_many_specific_enhancements,baseline,22071,44.15,6.385726270362686,40,40,office chairs and support
improve_the_stapler_with_many_specific_enhancements,baseline,42148,41.975,6.006194718788236,40,40,create engaging or build a
improve_the_stapler_with_many_specific_enhancements,baseline,27679,41.725,2.7566963924233674,40,40,a mug with features
improve_the_stapler_with_many_specific_enhancements,baseline,16583,40.575,2.9570889401571545,40,40,"learning and improvement, fabrics"
improve_the_stapler_with_many_specific_enhancements,baseline,11597,39.6,4.079215610874212,40,40,"can rotate, change, allow"
improve_the_stapler_with_many_specific_enhancements,baseline,1424,39.525,4.049614179153391,40,40,list item start indicators
improve_the_stapler_with_many_specific_enhancements,baseline,65048,36.575,6.016176111119073,40,40,make sure to ONLY
improve_the_stapler_with_many_specific_enhancements,baseline,62430,35.9,6.59469483751902,40,40,being drained or used
improve_the_stapler_with_many_specific_enhancements,baseline,20086,35.35,5.8118413605328145,40,40,printers and ducks
improve_the_stapler_with_many_specific_enhancements,baseline,14530,34.85,4.452808102759412,40,40,to cut
improve_the_stapler_with_many_specific_enhancements,baseline,62711,34.8,4.313930922024639,40,40,a mug with feature
improve_the_stapler_with_many_specific_enhancements,baseline,22541,34.775,4.384560981443893,40,40,a type of
improve_the_stapler_with_many_specific_enhancements,baseline,36184,34.75,5.571130944431292,40,40,new words and concepts
improve_the_stapler_with_many_specific_enhancements,baseline,34070,34.625,2.5267320791884704,40,40,"locations, rates, training, earn"
improve_the_stapler_with_many_specific_enhancements,baseline,23773,34.575,3.22403086213514,40,40,apply pressure or adjustments
improve_the_stapler_with_many_specific_enhancements,baseline,14892,34.475,4.364558969701298,40,40,hammer and context
improve_the_stapler_with_many_specific_enhancements,baseline,49596,34.2,3.6891733491393297,40,40,introductory words/punctuation
improve_the_stapler_with_many_specific_enhancements,baseline,64102,34.05,2.974474743547183,40,40,`.` or `il resto`
improve_the_stapler_with_many_specific_enhancements,baseline,28383,33.35,5.022698477910053,40,40,operated or equipped
improve_the_stapler_with_many_specific_enhancements,baseline,24370,33.325,6.274501972268378,40,40,"writing durations, Reading comfort, keeps drinks"
improve_the_stapler_with_many_specific_enhancements,baseline,30448,33.075,4.36684955087759,40,40,insertion and removal actions
improve_the_stapler_with_many_specific_enhancements,baseline,2063,33.075,2.7238529696001796,40,40,verbs following common pronouns/prepositions
improve_the_stapler_with_many_specific_enhancements,baseline,59854,33.025,5.289080732981867,40,40,verb followed by preposition or determiner
improve_the_stapler_with_many_specific_enhancements,baseline,8928,32.425,1.4981238266579362,40,40,adventures and survival scenarios
improve_the_stapler_with_many_specific_enhancements,baseline,53174,32.15,5.905717568594019,40,40,A4 paper size definition
improve_the_stapler_with_many_specific_enhancements,baseline,34645,31.9,3.056141357987249,40,40,"element analysis, Asset class"
improve_the_stapler_with_many_specific_enhancements,baseline,26355,31.35,4.541750763747383,40,40,strengths and weaknesses
improve_the_stapler_with_many_specific_enhancements,baseline,23653,31.275,3.1303953424447934,40,40,strive for greatness; established in
improve_the_stapler_with_many_specific_enhancements,baseline,56092,31.275,4.031051351694754,40,40,"detect potential, using Python, meet customer"
improve_the_stapler_with_many_specific_enhancements,baseline,1608,31.225,4.027949230067318,40,40,distinct names or outcomes
improve_the_stapler_with_many_specific_enhancements,baseline,40244,31.225,2.885199299875126,40,40,Personalized Relationship Management Software
improve_the_stapler_with_many_specific_enhancements,baseline,20402,30.675,4.297601075018469,40,40,"supplies power, data, or emotions"
improve_the_stapler_with_many_specific_enhancements,baseline,48073,29.625,6.43306886330311,40,40,following verbs for actions
improve_the_stapler_with_many_specific_enhancements,baseline,2294,29.5,2.7202941017470845,40,40,make life easier
improve_the_stapler_with_many_specific_enhancements,baseline,62372,29.075,1.8219152011002149,40,40,increase or add
improve_the_stapler_with_many_specific_enhancements,baseline,40647,28.975,3.6227579273255164,40,40,self-cleaning soy milk machine
